uid,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,haversine,passenger_count,pickup_day,holiday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,weekend,pickup_hour,rush_hour,overnight,LGA_pickup,LGA_dropoff,JFK_pickup,JFK_dropoff,EWR_pickup,EWR_dropoff,change_borough,quick_trip,Outlier_dropoff,Outlier_pickup
13279,5.0,-73.993513,40.74729,-73.9896,40.739125,0.6001844409676464,1,1,1,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
15159,9.0,-73.978163,40.77326,-73.989717,40.748282,1.8286784761798327,2,11,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
2186,6.5,-73.992498,40.750227,-73.979156,40.752668,0.7184194588173591,1,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
619,8.5,-73.974216,40.762503,-73.991422,40.749965,1.249563664080344,1,25,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
40095,28.0,-74.000155,40.737834,-73.938805,40.835347,7.462882994734814,1,12,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0
15919,10.5,-73.970605,40.75312,-73.98242,40.742642,0.9521548826132233,2,21,1,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
59311,7.0,-73.96234,40.766268,-73.950755,40.769645,0.6495794027154165,1,22,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
36194,27.0,-73.982798,40.74944,-73.915522,40.687967,5.518354749631616,1,13,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0
53643,5.0,-73.967535,40.756427,-73.975307,40.745617,0.8504980792488261,1,11,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
26920,16.5,-74.01002,40.720862,-73.985644,40.753519,2.5922641797141357,1,29,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
49408,11.0,-73.946623,40.772475,-73.983478,40.745688,2.673174300943562,5,11,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
9794,7.0,-73.988429,40.764324,-73.991448,40.749834,1.0135553925228566,1,6,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0
29233,6.5,-73.965152,40.771322,-73.97453,40.765022,0.6559711279670786,6,15,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
60694,4.5,-73.976362,40.765374,-73.967256,40.769257,0.5468456887372366,1,5,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0
43774,16.0,-73.985267,40.743121,-73.957837,40.783085,3.11208893025131,1,18,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
67292,6.5,-73.992522,40.743164,-73.98351,40.75881,1.1794678968733918,2,1,1,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
60170,14.0,-73.955287,40.788627,-73.98834,40.751012,3.1218496803572617,1,19,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,0,0,0,1,0,0
13516,26.0,-73.993398,40.756298,-73.926359,40.864,8.2259799116772,1,21,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
43572,7.0,-73.973608,40.757148,-73.973608,40.757148,0.0,1,11,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
69667,6.0,-73.99017,40.75174,-73.986855,40.744885,0.5044203554958749,1,3,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
48182,8.0,-73.981185,40.759597,-73.964295,40.770672,1.169088619292465,1,8,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
9797,4.0,-73.953825,40.779105,-73.950057,40.785557,0.48743229715131187,1,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
67833,9.0,-73.9905,40.746025,-73.975122,40.747747,0.8137099928577988,1,25,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
4504,13.0,-73.994334,40.745722,-73.982675,40.775618,2.1538514062489758,2,20,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0
67399,17.5,-73.98617,40.745237,-73.990763,40.693802,3.5619498744793927,1,19,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
63764,9.0,-73.954847,40.789045,-73.975923,40.764067,2.0480390146059575,5,3,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
64261,24.0,-74.005676,40.745803,-73.942525,40.843052,7.487338418451992,4,26,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
69746,6.0,-73.995037,40.760302,-73.987694,40.760062,0.38465159451746506,1,11,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
48184,10.5,-73.975622,40.748929,-73.995521,40.723474,2.0441618153470915,1,30,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
6168,8.5,-73.987835,40.769719,-73.963884,40.799594,2.414706833455582,1,2,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
66320,32.5,-73.961625,40.771092,-73.84397,40.856337,8.517250755864607,1,15,0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,1,0,0,0
51736,13.5,-73.966367,40.764847,-73.97594,40.789167,1.7534129861029726,6,23,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
46844,7.0,-73.99706,40.725307,-73.99027,40.72968,0.46657451076947465,2,23,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
12376,9.5,-73.951485,40.769967,-73.974248,40.756468,1.5129343136499331,2,2,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
43474,16.5,-73.952345,40.772905,-73.991065,40.7487,2.6273878882162127,1,12,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,1,0,0
58394,5.0,-73.935565,40.796112,-73.949924,40.802162,0.8595281816763982,1,8,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
44293,5.0,-73.986178,40.75488,-73.975252,40.749902,0.6673396143334274,1,9,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
67641,32.8,-73.863143,40.769251,-73.985142,40.744135,6.6167365333496715,2,1,1,0,1,0,0,0,0,0,21,0,1,1,0,0,0,0,0,1,0,0,0
15855,12.5,-73.977015,40.755915,-73.947228,40.780747,2.3180334606804016,1,4,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
2170,18.0,-73.984355,40.72516,-73.994185,40.690947,2.419310897052745,2,13,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0
20027,11.5,-73.977987,40.73809,-73.95886,40.772136,2.5565091135711895,1,28,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
30335,4.5,-73.968187,40.76231,-74.001568,40.755582,1.807807687762824,5,13,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0
19944,9.5,-74.002815,40.728627,-73.979792,40.753187,2.0813982524502976,1,10,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
9516,6.0,-73.986708,40.721705,-73.98746,40.732537,0.749454996046742,1,12,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0
64542,6.0,-73.974317,40.763397,-73.980502,40.752432,0.8238655952985607,2,29,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
24072,8.5,-73.988733,40.73104,-73.988427,40.749147,1.2511771022017655,1,26,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0
12616,19.5,-74.005962,40.735712,-73.95792,40.694332,3.808476057528478,1,9,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
23505,6.5,-73.983911,40.721675,-73.999522,40.722026,0.817828226931312,1,3,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
778,6.5,-73.954768,40.733428,-73.949431,40.71413,1.3623367846141137,1,19,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,0,0,0,1,0,0
4460,6.0,-73.977983,40.746002,-73.966832,40.761402,1.2135962034910857,1,13,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0
31841,13.5,-73.988903,40.73675,-73.96688,40.760825,2.023820132354062,6,25,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
23907,5.0,-73.955372,40.76866,-73.94924,40.777032,0.661477711455044,3,31,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
14795,7.0,-73.979907,40.735097,-73.974,40.750582,1.1137006091134545,5,28,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
10930,9.0,-73.966044,40.758651,-73.976521,40.744125,1.1436957296051984,2,27,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0
5510,4.5,-73.960054,40.770665,-73.960662,40.777478,0.4718072234831754,1,4,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
60111,18.0,-73.981724,40.762989,-74.007367,40.71324,3.690181532192665,1,8,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
27095,48.7,-73.971857,40.750212,-73.87601,40.931627,13.498744187828017,4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
12684,11.0,-73.99093,40.737959,-74.010489,40.719042,1.6604640388899299,1,8,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
3860,10.5,-73.95466,40.77299,-73.974394,40.762416,1.26496938978178,1,18,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
51892,12.5,-73.98929,40.744018,-73.987832,40.722617,1.4806373194293407,5,4,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
65357,9.0,-73.953448,40.7756,-73.974305,40.75332,1.8870811180211091,6,26,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0
28306,8.5,-73.985478,40.759293,-73.968368,40.758887,0.8959013826584672,1,28,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
54443,19.0,-73.996634,40.732458,-73.958632,40.783351,4.039871526320056,1,19,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0
42516,3.5,-73.96549,40.792987,-73.97012,40.794852,0.2743340208370026,1,9,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
33775,7.0,-74.014497,40.714038,-74.009255,40.71537,0.28954216668194127,1,7,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
55222,5.5,-73.986803,40.766532,-73.9928,40.75662,0.753341593246498,1,8,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
61076,15.0,-73.981323,40.733164,-73.966087,40.762153,2.1558865996455396,2,23,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
10625,14.0,-73.975565,40.748652,-73.92496,40.759812,2.7585944967265426,1,10,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
18144,3.0,-73.993023,40.729457,-73.995975,40.726328,0.2657641028800543,1,6,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0
34101,5.5,-73.980371,40.734344,-73.968194,40.751272,1.332041200251593,2,23,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
1480,10.5,-74.000512,40.726208,-74.009393,40.713752,0.9782464566131611,1,25,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
41395,6.5,-73.987357,40.76857,-73.999665,40.75904,0.9211057870390245,1,25,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
56698,6.0,-73.98524,40.739547,-73.989782,40.748212,0.6441786790713993,2,20,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,1,0,0
59998,5.5,-73.955922,40.778972,-73.958492,40.770597,0.594076384287102,1,24,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
22760,8.5,-73.975144,40.759581,-73.998456,40.753373,1.2932963716632218,1,28,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
62612,56.8,-73.979067,40.750137,-73.99361,40.757177,0.9033246105561739,1,10,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
59041,16.5,-73.973469,40.7477,-74.001314,40.724341,2.1748557653585854,1,30,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
49113,6.5,-73.998767,40.734617,-73.985237,40.729217,0.8006393579420787,1,30,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
46222,4.0,-73.98877,40.753318,-73.978696,40.749163,0.6003770663338148,1,30,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
33771,7.0,-74.003847,40.732577,-74.008607,40.742232,0.7121224298310669,1,28,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
69979,11.0,-73.98559,40.744277,-74.007555,40.74329,1.1518366365715873,1,12,0,0,0,0,0,0,1,1,21,0,1,0,0,0,0,0,0,0,1,0,0
56332,7.0,-73.94524,40.774445,-73.959857,40.77625,0.7749039232830649,1,16,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
48979,5.0,-73.980468,40.763264,-73.989658,40.752166,0.905161003355472,1,13,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0
23700,32.8,-73.976694,40.755589,-73.99454,40.678283,5.422480577818027,1,7,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,1,0,0,0
9310,28.0,-74.00465,40.747032,-73.907627,40.69521,6.215582201621715,5,15,0,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
27776,5.5,-73.952856,40.772441,-73.948594,40.784836,0.8849672776091911,1,28,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
52014,15.5,-73.9703,40.784862,-73.979967,40.751587,2.3540769133164954,1,16,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
9359,11.5,-73.959755,40.718163,-73.927685,40.70186,2.0223845326771275,1,12,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
8666,11.0,-73.967307,40.762868,-73.97691,40.789953,1.9376723178431083,1,29,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
36535,13.5,-73.979964,40.760941,-73.948682,40.798263,3.054236893403504,1,7,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
39104,4.5,-73.987087,40.74521,-73.98141,40.747302,0.33045538870383456,1,10,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
12396,5.5,-73.966007,40.805415,-73.962509,40.798205,0.5306961875486716,1,6,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
53955,5.0,-73.958418,40.782382,-73.95876,40.777932,0.3079859253239534,1,22,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
17920,9.0,-73.994288,40.746024,-73.997789,40.765306,1.3448012685533735,1,21,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
13900,9.0,-73.982581,40.754172,-74.003328,40.731616,1.8995744154284138,1,21,1,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
2636,8.5,-73.98072,40.781837,-73.97881,40.764477,1.2036180842756434,1,17,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
23816,7.5,-74.002097,40.732194,-74.006854,40.742501,0.7544359446882216,1,25,0,0,0,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
13743,5.0,-73.971784,40.749503,-73.980474,40.73852,0.8847550362752258,2,19,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,1,0,0
43536,6.5,-73.971647,40.794902,-73.97853,40.780695,1.0455664656829557,2,27,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0
62956,7.5,-73.977886,40.784003,-73.956904,40.77481,1.268285044160713,1,18,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
11373,6.5,-73.95555,40.782715,-73.97169,40.786247,0.8789321385860289,2,21,1,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
5994,5.5,-73.992802,40.758282,-73.999928,40.757472,0.3771260688686983,4,19,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0
23390,16.0,-74.00645,40.739262,-73.976067,40.784767,3.5232903489618614,2,23,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
33608,9.0,-73.971865,40.757845,-73.982057,40.736057,1.5971461108044294,6,14,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
51303,10.0,-73.987694,40.770298,-73.964549,40.807015,2.8110207197328543,1,27,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0
52461,4.5,-73.966548,40.770958,-73.956828,40.775546,0.5992969782080015,1,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2457,6.0,-73.978939,40.747531,-73.990733,40.732833,1.1884952332935637,2,13,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0
36338,4.5,-73.996022,40.738462,-73.985365,40.7409,0.5827790411446896,1,26,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0
4253,5.0,-73.998545,40.734875,-73.996353,40.742893,0.5657514161027736,1,23,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
33132,11.0,-73.972545,40.757232,-73.951132,40.78588,2.274508863365716,2,28,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
61311,5.0,-73.961053,40.774852,-73.953622,40.780377,0.5448759025006814,1,24,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
8201,7.0,-73.980677,40.754172,-73.975773,40.744655,0.7058882487895827,1,23,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
45019,8.5,-73.973264,40.748756,-73.984657,40.728846,1.4993849570128948,2,26,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0
32973,15.0,-74.01387,40.704502,-73.973857,40.731397,2.800688896818877,5,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
62165,41.8,-73.863255,40.769945,-73.989748,40.746632,6.813310092262914,1,13,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,1,0,0,0
23680,35.8,-73.862769,40.768849,-73.97643,40.778156,5.981890662710897,1,29,0,0,1,0,0,0,0,0,21,0,1,1,0,0,0,0,0,1,0,0,0
30223,8.5,-73.982485,40.772142,-73.990388,40.751637,1.4758956157204663,1,1,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
15626,7.5,-73.98543,40.778522,-73.973505,40.797917,1.478154642588751,1,16,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
38748,9.5,-73.977377,40.745502,-73.99772,40.725782,1.7293854181533554,2,26,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15231,6.0,-73.969507,40.757617,-73.956553,40.769905,1.0864592569845763,2,15,0,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
38586,4.5,-73.992007,40.749767,-73.985255,40.75313,0.422954790359878,1,21,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
63235,7.5,-73.935492,40.7961,-73.935492,40.7961,0.0,1,25,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
40023,10.0,-73.975399,40.745679,-74.002462,40.734434,1.6158216058681911,1,11,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
68249,6.5,-73.98685,40.761905,-73.985311,40.775054,0.9120717425735988,1,17,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
38208,38.8,-73.948106,40.782849,-73.831938,40.715417,7.660375615032302,1,25,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
37373,24.5,-73.95132,40.711424,-73.952091,40.786439,5.183199981272963,1,17,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
19291,9.5,-73.919757,40.768607,-73.900203,40.746032,1.8655477713518658,1,20,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0
63248,6.0,-73.989394,40.757529,-73.980828,40.774212,1.2367788137608762,1,6,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0
23088,5.0,-73.991577,40.750182,-73.99669,40.742545,0.5916626819099932,1,12,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0
11494,19.5,-74.010392,40.718774,-73.998454,40.732161,1.116372269949984,2,2,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
51831,11.0,-73.974255,40.791272,-73.959552,40.767845,1.7921449327021934,2,22,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
44156,7.5,-73.972802,40.785587,-73.952407,40.772872,1.3821800626868201,2,10,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
23083,5.5,-73.960807,40.76123,-73.952398,40.775347,1.0700536530222091,1,23,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
34718,11.0,-74.013647,40.713545,-73.985457,40.710702,1.4893927787454448,1,18,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
30694,5.0,-73.998244,40.755997,-73.990144,40.762418,0.613620757781966,1,27,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0
65588,6.5,-73.988065,40.779434,-73.996365,40.764128,1.1432487666701951,1,7,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
44343,58.0,-73.943055,40.789682,-73.942978,40.789603,0.006783701366605213,1,24,0,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
66223,11.0,-73.990836,40.755887,-73.986032,40.742123,0.9836847969213658,1,8,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
36819,10.5,-73.947643,40.775302,-73.979161,40.755784,2.130491648575021,1,26,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0
60415,7.0,-73.86634,40.771342,-73.983895,40.760045,6.20102125253717,5,11,0,0,0,0,0,1,0,0,19,1,0,1,0,0,0,0,0,1,0,0,0
53816,11.5,-73.984019,40.756378,-73.962386,40.757954,1.1374330894878968,1,31,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
2981,10.5,-73.954762,40.77407,-73.98224,40.775435,1.4408287253020162,1,30,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
17739,9.5,-73.999748,40.744175,-73.99503,40.722623,1.5094499677354178,5,17,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
51471,4.0,-73.983265,40.720686,-73.975875,40.722083,0.39883558486674586,1,18,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
43553,7.0,-73.841127,40.720422,-73.845652,40.724225,0.35382070151829165,2,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
13298,6.5,-73.98287,40.747862,-73.973603,40.760698,1.0108486077028793,1,30,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
27343,5.0,-73.992695,40.758077,-73.998325,40.750497,0.6009342495554701,1,29,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
47621,51.0,-73.972462,40.757025,-73.730057,40.71334,13.044963382435364,2,13,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,1,0
53448,19.0,-73.989879,40.719878,-73.957378,40.782665,4.659790598603098,1,13,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0
20559,16.5,-74.016312,40.710947,-73.98657,40.733292,2.192987560843282,6,1,1,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
34549,8.5,-73.991991,40.749976,-74.003531,40.723817,1.9057152604285967,1,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50328,6.5,-73.95784,40.773519,-73.960255,40.780598,0.5051700441268583,1,24,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
60460,14.5,-73.971807,40.746013,-73.955125,40.78687,2.9548460500626126,1,17,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
25218,10.0,-73.983819,40.740663,-73.982567,40.76498,1.6814221310635733,1,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1891,6.5,-74.002698,40.734331,-74.009699,40.715049,1.3817756321742578,1,24,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
39344,8.0,-73.981033,40.784268,-73.995972,40.764235,1.5896113615756993,1,17,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
36209,5.0,-73.952747,40.772147,-73.95215,40.78065,0.5883311424974617,2,10,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
17082,7.0,-73.995585,40.73929,-73.978713,40.752425,1.2663502679875789,1,16,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
60493,6.5,-73.988088,40.732291,-74.00102,40.728212,0.7334100749103994,1,26,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0
38720,44.0,-73.783379,40.648622,-73.955936,40.717565,10.219299171994319,1,8,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0
38188,8.0,-73.974205,40.731512,-73.994685,40.740422,1.236372200911463,1,28,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
58163,13.0,-73.977278,40.751772,-73.949002,40.76994,1.9405064388394018,2,1,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0
64307,9.5,-73.966482,40.752937,-73.978347,40.764793,1.0279291559283819,1,30,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
33905,5.5,-73.974273,40.754242,-73.981588,40.740707,1.0105317198165742,1,29,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
34093,6.5,-73.989721,40.735128,-73.980896,40.747101,0.9475142419900243,1,17,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
